Unnamed: 0,table_nm,sido,sigungu,adong,gender,age,cert,nat_nm,cnt,base_ym,gbn
8504,1.국적,강원도,양구군,,여성,,,폴란드,0,202209,거소신고자
3458602,3.행정동,경상북도,영주시,안정면,여성,70~74세,,,0,202406,등록외국인
4043221,4.연령대,충청북도,괴산군,,남성,30세~34세,,,173,202209,등록외국인
2329123,3.행정동,경상남도,거제시,장목면외포출장소,여성,60~64세,,,1,202206,등록외국인
3501008,3.행정동,광주광역시,광산구,첨단2동,남성,70~74세,,,3,202406,등록외국인
356926,1.국적,경기도,군포시,,여성,,,이탈리아,0,202306,거소신고자
503726,1.국적,경기도,성남시 분당구,,남성,,,나우루,0,202412,등록외국인
119125,1.국적,경상북도,영주시,,여성,,,라트비아,0,202406,등록외국인
3985849,3.행정동,부산광역시,사상구,학장동,여성,60~64세,,,6,202303,등록외국인
1494504,1.국적,경기도,양주시,,남성,,,온두라스,0,202209,등록외국인
458366,1.국적,충청남도,태안군,,여성,,,바누아투,0,202406,거소신고자
1839526,3.행정동,대구광역시,달성군,옥포읍,여성,15~19세,,,2,202209,등록외국인
2039175,1.국적,강원특별자치도,원주시,,남성,,,세이셸,0,202312,등록외국인
3270829,1.국적,광주광역시,서구,,남성,,,콩고,0,202203,등록외국인
2151077,3.행정동,경상남도,밀양시,삼랑진임천출장소,남성,65~69세,,,0,202306,등록외국인
369020,1.국적,전북특별자치도,완주군,,남성,,,시에라리온,0,202406,등록외국인
3899627,4.연령대,대전광역시,동구,,남성,120세,,,0,202209,등록외국인
313384,1.국적,전라남도,장성군,,여성,,,감비아,0,202303,등록외국인
1558521,2.체류자격,전라남도,곡성군,,남성,,E10(선원취업),,0,202409,등록외국인
2128120,1.국적,전라남도,화순군,,여성,,,나이지리아,1,202306,등록외국인
3078657,3.행정동,경기도,여주시,대신면,여성,25~29세,,,58,202409,등록외국인
3186968,3.행정동,전라남도,무안군,운남면,여성,15~19세,,,0,202306,등록외국인
2126798,3.행정동,경상북도,김천시,대곡동,여성,30~34세,,,17,202403,등록외국인
1192678,1.국적,부산광역시,남구,,여성,,,키르기즈,4,202206,등록외국인
1263214,1.국적,강원특별자치도,태백시,,여성,,,솔로몬군도,0,202309,거소신고자
1801936,1.국적,충청북도,옥천군,,여성,,,몰디브,0,202209,등록외국인
774601,1.국적,전라북도,장수군,,남성,,,파라과이,0,202203,등록외국인
1568611,1.국적,경기도,안성시,,남성,,,수단,2,202209,등록외국인
63962,1.국적,경상북도,구미시,,남성,,,국적불명,0,202412,거소신고자
1793430,1.국적,서울특별시,영등포구,,남성,,,미이크로네시아,0,202203,등록외국인
2466942,1.국적,경기도,용인시 기흥구,,여성,,,자메이카,0,202209,등록외국인
3036294,4.연령대,부산광역시,영도구,,남성,47세,,,24,202503,등록외국인
2426036,1.국적,충청남도,공주시,,남성,,,홍콩거주난민,0,202309,등록외국인
2575129,3.행정동,서울특별시,강남구,압구정동,여성,15~19세,,,2,202403,등록외국인
2323946,1.국적,경상남도,함안군,,남성,,,아랍에미리트연합,0,202212,등록외국인
3336840,3.행정동,충청북도,옥천군,안남면,남성,80세이상,,,0,202403,등록외국인
863525,1.국적,서울특별시,강북구,,남성,,,니제르,0,202403,등록외국인
2762178,3.행정동,부산광역시,남구,대연제2동,여성,25~29세,,,0,202203,등록외국인
859459,1.국적,강원특별자치도,강릉시,,남성,,,마케도니아,0,202312,등록외국인
3230566,3.행정동,서울특별시,영등포구,당산제1동,여성,75~79세,,,1,202406,등록외국인
2782398,3.행정동,전라남도,순천시,해룡면,여성,10~14세,,,0,202303,등록외국인
4109094,3.행정동,경상북도,포항시 북구,환여동,여성,50~54세,,,2,202503,등록외국인
2067410,3.행정동,부산광역시,사상구,주례제2동,여성,35~39세,,,22,202206,등록외국인
1855854,3.행정동,경기도,광명시,일직동,남성,75~79세,,,0,202309,등록외국인
1510286,1.국적,충청북도,제천시,,여성,,,코트디부아르,0,202306,등록외국인
4267596,3.행정동,제주특별자치도,제주시,조천읍,여성,120세,,,0,202212,등록외국인
4046274,4.연령대,대구광역시,수성구,,남성,15세~19세,,,20,202209,등록외국인
164753,1.국적,충청북도,청주시 상당구,,여성,,,이탈리아,0,202303,등록외국인
1528945,3.행정동,경상남도,창원시 마산회원구,합성2동,여성,40~44세,,,4,202312,등록외국인
3537855,3.행정동,서울특별시,성북구,길음제2동,여성,70~74세,,,0,202503,등록외국인
2515481,1.국적,경상북도,칠곡군,,남성,,,라트비아,0,202312,등록외국인
1295873,1.국적,경상북도,군위군,,여성,,,모잠비크,0,202303,등록외국인
1086175,1.국적,인천광역시,강화군,,여성,,,말레이시아,0,202206,거소신고자
2198940,3.행정동,경상남도,진주시,지수면,여성,111세,,,0,202206,등록외국인
2981834,1.국적,전라남도,장흥군,,남성,,,싱가포르,0,202209,등록외국인
4374605,4.연령대,전북특별자치도,완주군,,남성,16세,,,1,202409,등록외국인
1770155,1.국적,강원특별자치도,원주시,,남성,,,터키,0,202306,거소신고자
4014959,3.행정동,충청남도,보령시,청소면,여성,25~29세,,,5,202312,등록외국인
2282911,1.국적,충청북도,청주시 상당구,,남성,,,몽골,0,202409,거소신고자
456379,1.국적,인천광역시,연수구,,남성,,,몰도바,0,202206,등록외국인
2605640,1.국적,충청남도,서산시,,남성,,,몽골,0,202306,거소신고자
1494604,1.국적,경상북도,영양군,,남성,,,온두라스,0,202209,등록외국인
3802115,4.연령대,대구광역시,수성구,,여성,5세~9세,,,9,202309,등록외국인
4061557,4.연령대,경기도,안산시 상록구,,남성,27세,,,142,202503,등록외국인
3280044,4.연령대,대구광역시,군위군,,여성,46세,,,2,202409,거소신고자
911436,1.국적,대전광역시,유성구,,남성,,,말레이시아,14,202212,등록외국인
2597142,3.행정동,대구광역시,북구,대현동,남성,50~54세,,,7,202406,등록외국인
617219,1.국적,충청남도,청양군,,남성,,,가나,0,202306,등록외국인
3959568,3.행정동,경상남도,함양군,지곡면,남성,40~44세,,,2,202306,등록외국인
302593,1.국적,인천광역시,남동구,,여성,,,이란,0,202212,거소신고자
2968848,3.행정동,서울특별시,강남구,개포4동,여성,120세,,,0,202403,등록외국인
3478566,4.연령대,전라북도,전주시 덕진구,,여성,80세이상,,,0,202212,등록외국인
3322794,3.행정동,전라북도,정읍시,칠보면,남성,80세이상,,,0,202212,등록외국인
4258073,3.행정동,강원도,정선군,화암면,남성,75~79세,,,0,202303,등록외국인
4194271,3.행정동,인천광역시,남동구,남촌도림동,여성,0~4세,,,8,202312,등록외국인
4017160,3.행정동,전라남도,함평군,신광면,여성,50~54세,,,0,202309,등록외국인
2237915,3.행정동,서울특별시,동작구,사당제5동,남성,5~9세,,,0,202309,등록외국인
3055592,1.국적,부산광역시,해운대구,,여성,,,루마니아,0,202312,거소신고자
554746,1.국적,경기도,의정부시,,여성,,,체코,0,202206,거소신고자
4136337,3.행정동,경상북도,김천시,지좌동,남성,40~44세,,,7,202303,등록외국인
1855597,1.국적,서울특별시,도봉구,,남성,,,지부티,0,202312,등록외국인
2315762,1.국적,강원특별자치도,홍천군,,남성,,,라트비아,0,202409,거소신고자
2602234,3.행정동,경기도,평택시,통복동,남성,5~9세,,,6,202409,등록외국인
2909096,3.행정동,광주광역시,서구,유덕동,남성,5~9세,,,0,202306,등록외국인
590372,1.국적,경상남도,합천군,,여성,,,카메룬,0,202203,등록외국인
463640,1.국적,전라남도,광양시,,남성,,,아이티,0,202503,등록외국인
3916631,4.연령대,경기도,시흥시,,남성,120세,,,0,202203,등록외국인
4250482,4.연령대,부산광역시,동래구,,여성,45세~49세,,,59,202406,등록외국인
1716559,3.행정동,경기도,광주시,광남1동,남성,70~74세,,,1,202309,등록외국인
106285,1.국적,전라남도,영광군,,여성,,,미얀마,2,202412,등록외국인
851117,1.국적,부산광역시,동래구,,여성,,,중국,142,202306,등록외국인
1655520,1.국적,강원특별자치도,양구군,,여성,,,레소토,0,202406,등록외국인
4287899,3.행정동,충청북도,영동군,양강면,여성,0~4세,,,0,202406,등록외국인
46861,1.국적,충청남도,부여군,,여성,,,독일,0,202503,거소신고자
1590963,1.국적,경상남도,진주시,,여성,,,우즈베키스탄,1,202403,거소신고자
4135772,3.행정동,대구광역시,동구,혁신동,남성,60~64세,,,0,202403,등록외국인
1646541,1.국적,충청남도,부여군,,여성,,,우즈베키스탄,2,202403,거소신고자
709057,1.국적,인천광역시,중구,,여성,,,뉴질랜드,7,202206,거소신고자
3659987,4.연령대,인천광역시,서구,,남성,5세~9세,,,21,202306,거소신고자
678213,1.국적,강원특별자치도,인제군,,여성,,,바레인,0,202412,거소신고자
4298194,3.행정동,대구광역시,중구,남산4동,여성,75~79세,,,0,202303,등록외국인
3973319,3.행정동,경기도,용인시 처인구,모현읍,여성,70~74세,,,0,202206,등록외국인
3250935,2.체류자격,충청북도,충주시,,여성,,D8(기업투자),,26,202406,등록외국인
1133165,1.국적,충청남도,부여군,,남성,,,영국해외영토시민,0,202303,등록외국인
3000574,3.행정동,경상북도,안동시,중구동,여성,0~4세,,,0,202206,등록외국인
2997757,1.국적,서울특별시,강남구,,여성,,,파라과이,1,202309,거소신고자
3161462,3.행정동,경상북도,구미시,광평동,남성,30~34세,,,5,202209,등록외국인
1857437,3.행정동,경상남도,진주시,대평면,남성,35~39세,,,1,202403,등록외국인
3683937,3.행정동,대전광역시,서구,변동,여성,40~44세,,,9,202412,등록외국인
251444,1.국적,전라남도,완도군,,남성,,,세인트루시아,0,202503,등록외국인
3608552,2.체류자격,전북특별자치도,무주군,,여성,,F-4(재외동포),,0,202503,거소신고자
1134682,1.국적,경상북도,청도군,,남성,,,가봉,0,202206,거소신고자
2633985,3.행정동,서울특별시,서대문구,홍제제3동,여성,0~4세,,,0,202412,등록외국인
331572,1.국적,부산광역시,해운대구,,여성,,,브루나이,0,202209,거소신고자
3565943,2.체류자격,서울특별시,종로구,,남성,,G1(기타),,100,202306,등록외국인
4274149,3.행정동,부산광역시,사하구,신평제2동,여성,0~4세,,,3,202406,등록외국인
2799086,3.행정동,부산광역시,연제구,연산제1동,여성,35~39세,,,9,202309,등록외국인
2329068,3.행정동,경기도,화성시,새솔동,남성,60~64세,,,2,202206,등록외국인
891682,1.국적,경상남도,함안군,,남성,,,부베트,0,202212,등록외국인
2766989,3.행정동,경상남도,거제시,연초면,남성,25~29세,,,28,202209,등록외국인
1597789,1.국적,경상남도,함양군,,여성,,,덴마크,0,202303,거소신고자
854344,1.국적,부산광역시,북구,,여성,,,시에라리온,0,202206,등록외국인
425125,1.국적,전북특별자치도,무주군,,여성,,,솔로몬군도,0,202406,거소신고자
2396364,3.행정동,서울특별시,강동구,고덕제1동,여성,40~44세,,,7,202406,등록외국인
3209314,3.행정동,서울특별시,강남구,일원1동,여성,45~49세,,,8,202309,등록외국인
1186301,1.국적,경상북도,예천군,,남성,,,벨로루시,0,202212,등록외국인
2239289,3.행정동,전라북도,부안군,동진면,남성,20~24세,,,1,202212,등록외국인
479932,1.국적,전라남도,곡성군,,남성,,,파라과이,0,202406,등록외국인
3148985,3.행정동,전라남도,나주시,동강면,여성,0~4세,,,0,202206,등록외국인
1919504,3.행정동,서울특별시,구로구,구로제5동,남성,120세,,,0,202212,등록외국인
4164557,3.행정동,서울특별시,관악구,청림동,여성,30~34세,,,12,202306,등록외국인
1184873,3.행정동,강원특별자치도,원주시,무실동,남성,65~69세,,,5,202409,등록외국인
4105570,3.행정동,강원도,삼척시,미로면,남성,40~44세,,,0,202303,등록외국인
3743614,3.행정동,전라남도,순천시,해룡면,여성,70~74세,,,0,202409,등록외국인
2099313,3.행정동,서울특별시,용산구,한남제1동,남성,30~34세,,,0,202409,등록외국인
4158740,3.행정동,경상남도,거창군,북상면,여성,75~79세,,,0,202306,등록외국인
1339941,1.국적,경기도,고양시 덕양구,,남성,,,알제리,0,202203,등록외국인
3674202,2.체류자격,경기도,의왕시,,여성,,H1(관광취업),,0,202203,등록외국인
562701,1.국적,인천광역시,중구,,남성,,,타지키스탄,0,202206,거소신고자
1958909,1.국적,강원도,철원군,,남성,,,교황청,0,202206,등록외국인
493714,1.국적,경기도,의정부시,,남성,,,그리스,0,202412,등록외국인
1937611,2.체류자격,전북특별자치도,완주군,,남성,,E4(기술지도),,0,202403,등록외국인
64218,1.국적,충청남도,서천군,,남성,,,국적불명,0,202412,거소신고자
3158767,3.행정동,부산광역시,남구,용호제4동,남성,45~49세,,,1,202309,등록외국인
2080363,1.국적,경기도,수원시 장안구,,여성,,,브라질,3,202309,등록외국인
4008273,3.행정동,경기도,여주시,대신면,여성,25~29세,,,57,202406,등록외국인
3816123,3.행정동,경기도,파주시,장단면,여성,45~49세,,,0,202403,등록외국인
2793047,1.국적,경상남도,남해군,,여성,,,알바니아,0,202312,등록외국인
3700738,2.체류자격,대구광역시,북구,,여성,,E6(예술흥행),,32,202206,등록외국인
603238,1.국적,부산광역시,중구,,여성,,,홍콩거주난민,0,202212,거소신고자
2455811,1.국적,부산광역시,강서구,,여성,,,산마리노,0,202409,거소신고자
131062,1.국적,경상남도,함안군,,남성,,,자메이카,0,202503,등록외국인
425619,1.국적,강원특별자치도,횡성군,,여성,,,세인트크리스토퍼네비스,0,202406,거소신고자
205632,1.국적,경상남도,진주시,,남성,,,세인트빈센트그레나딘,0,202503,등록외국인
527362,1.국적,강원특별자치도,정선군,,남성,,,사우디아라비아,0,202403,거소신고자
191628,1.국적,대전광역시,서구,,남성,,,이탈리아,5,202212,등록외국인
240448,1.국적,부산광역시,사상구,,남성,,,그리스,0,202212,등록외국인
470984,1.국적,전라남도,장흥군,,여성,,,국제연합,0,202406,등록외국인
3923891,3.행정동,강원특별자치도,홍천군,서면,여성,40~44세,,,0,202309,등록외국인
1549926,1.국적,경기도,여주군,,여성,,,마카오,0,202206,거소신고자
2949916,3.행정동,전라북도,익산시,성당면,여성,45~49세,,,0,202209,등록외국인
1084524,1.국적,경기도,가평군,,여성,,,마다가스카르,0,202303,등록외국인
1826461,1.국적,경기도,여주시,,여성,,,아르헨티나,0,202303,거소신고자
2374369,3.행정동,서울특별시,강서구,가양제1동,여성,45~49세,,,11,202306,등록외국인
3779470,3.행정동,부산광역시,사상구,엄궁동,여성,80세이상,,,1,202303,등록외국인
462583,1.국적,경상북도,청송군,,남성,,,스페인,0,202409,등록외국인
180699,1.국적,대구광역시,수성구,,여성,,,노르웨이,0,202412,거소신고자
1525239,2.체류자격,전라남도,담양군,,남성,,F-4(재외동포),,0,202503,거소신고자
1143272,1.국적,경기도,포천시,,남성,,,솔로몬군도,0,202312,거소신고자
2520172,3.행정동,인천광역시,서구,석남1동,여성,0~4세,,,16,202403,등록외국인
825270,1.국적,대전광역시,대덕구,,남성,,,카자흐스탄,15,202209,등록외국인
2028784,3.행정동,대전광역시,동구,판암2동,남성,15~19세,,,1,202503,등록외국인
2485742,3.행정동,경기도,군포시,궁내동,여성,45~49세,,,5,202212,등록외국인
3964760,4.연령대,충청남도,보령시,,남성,15세~19세,,,1,202303,거소신고자
4362485,4.연령대,경상남도,거제시,,남성,46세,,,23,202412,거소신고자
3096582,1.국적,대구광역시,동구,,여성,,,그리스,0,202409,거소신고자
3077837,3.행정동,경상북도,포항시 북구,죽장면,남성,60~64세,,,0,202203,등록외국인
1784170,1.국적,전라남도,무안군,,남성,,,아제르바이잔,0,202209,등록외국인
1779394,2.체류자격,경상남도,거창군,,여성,,F2(거주),,6,202206,등록외국인
3126501,3.행정동,부산광역시,동래구,명장제1동,남성,60~64세,,,0,202203,등록외국인
1983240,1.국적,서울특별시,강북구,,여성,,,캄보디아,0,202206,거소신고자
3401182,3.행정동,충청북도,괴산군,감물면,여성,80세이상,,,0,202409,등록외국인
3771959,3.행정동,충청남도,금산군,금성면,여성,65~69세,,,1,202503,등록외국인
2292769,3.행정동,경기도,용인시 기흥구,보정동,남성,50~54세,,,8,202412,등록외국인
294210,1.국적,경상북도,영양군,,여성,,,에스토니아,0,202406,등록외국인
3558083,3.행정동,경상남도,거창군,가북면,남성,80세이상,,,1,202403,등록외국인
2549293,3.행정동,인천광역시,중구,율목동,여성,15~19세,,,3,202303,등록외국인
2568216,3.행정동,서울특별시,구로구,개봉제2동,남성,0~4세,,,8,202412,등록외국인
4340311,4.연령대,경상남도,거제시,,여성,10세~14세,,,6,202309,거소신고자
1479424,2.체류자격,경기도,동두천시,,여성,,F-4(재외동포),,0,202503,거소신고자
661864,1.국적,전라남도,장성군,,여성,,,부베트,0,202312,등록외국인
320442,1.국적,경기도,포천시,,여성,,,이란,0,202206,거소신고자
3349832,4.연령대,경기도,양평군,,남성,54세,,,5,202409,거소신고자
2990524,3.행정동,부산광역시,기장군,정관면,여성,5~9세,,,0,202306,등록외국인
2401666,3.행정동,충청북도,청주시 흥덕구,운천.신봉동,여성,5~9세,,,0,202309,등록외국인
3378435,4.연령대,전북특별자치도,익산시,,남성,57세,,,3,202409,거소신고자
1033462,1.국적,충청북도,영동군,,남성,,,뉴질랜드,0,202206,등록외국인
287263,1.국적,강원특별자치도,양구군,,남성,,,덴마크,0,202403,등록외국인
2247291,3.행정동,충청북도,단양군,가곡면,남성,20~24세,,,0,202212,등록외국인
3666090,3.행정동,강원특별자치도,양양군,양양읍,여성,60~64세,,,6,202406,등록외국인
3265335,3.행정동,충청북도,청주시 상당구,금천동,여성,20~24세,,,2,202503,등록외국인
3084259,1.국적,인천광역시,동구,,여성,,,이스라엘,0,202403,등록외국인
396845,1.국적,전라북도,진안군,,여성,,,베네수엘라,0,202303,거소신고자
2070133,3.행정동,경상남도,창원시 마산합포구,오동동,남성,30~34세,,,13,202312,등록외국인
2524348,1.국적,경상남도,합천군,,남성,,,몽골,0,202312,거소신고자
2407425,3.행정동,경상북도,의성군,안계면,여성,50~54세,,,0,202412,등록외국인
4090126,3.행정동,경상북도,김천시,남면,남성,25~29세,,,13,202206,등록외국인
917129,1.국적,충청북도,충주시,,남성,,,세인트빈센트그레나딘,0,202406,등록외국인
3740730,3.행정동,경기도,고양시 덕양구,효자동,여성,120세,,,0,202203,등록외국인
2514938,3.행정동,전북특별자치도,군산시,서수면,여성,45~49세,,,3,202406,등록외국인
2801022,1.국적,제주특별자치도,서귀포시,,남성,,,알바니아,0,202309,등록외국인
224185,1.국적,광주광역시,남구,,여성,,,기니,0,202503,등록외국인
3257494,3.행정동,제주특별자치도,서귀포시,서홍동,남성,20~24세,,,18,202503,등록외국인
49922,1.국적,전라남도,함평군,,남성,,,남아프리카공화국,0,202503,거소신고자
1441057,1.국적,경상북도,칠곡군,,남성,,,레소토,0,202312,등록외국인
419226,1.국적,부산광역시,사상구,,남성,,,마샬군도,0,202503,등록외국인
94955,1.국적,전라남도,무안군,,여성,,,알바니아,0,202503,등록외국인
4163797,3.행정동,경기도,안산시 상록구,반월동,여성,75~79세,,,0,202203,등록외국인
1577032,1.국적,서울특별시,성동구,,여성,,,수단,1,202209,등록외국인
938754,1.국적,충청남도,서천군,,여성,,,투르크메니스탄,0,202212,등록외국인
1397824,3.행정동,강원특별자치도,속초시,조양동,여성,45~49세,,,8,202403,등록외국인
1919851,3.행정동,서울특별시,송파구,방이1동,여성,120세,,,0,202212,등록외국인
949623,1.국적,세종특별자치시,(세종시),,여성,,,영국,17,202406,등록외국인
4343379,4.연령대,경기도,용인시 처인구,,여성,10세~14세,,,9,202303,거소신고자
4224906,3.행정동,서울특별시,용산구,후암동,남성,5~9세,,,5,202209,등록외국인
3500549,4.연령대,강원도,동해시,,여성,35세~39세,,,60,202303,등록외국인
211431,1.국적,인천광역시,부평구,,여성,,,몰도바,1,202406,등록외국인
222082,1.국적,강원도,평창군,,여성,,,수리남,0,202212,등록외국인
619366,1.국적,경기도,안성시,,여성,,,우즈베키스탄,600,202309,거소신고자
1370102,1.국적,경상북도,포항시 북구,,여성,,,싱가포르,0,202212,거소신고자
172825,1.국적,대구광역시,서구,,여성,,,파라과이,0,202503,거소신고자
3286520,3.행정동,전북특별자치도,정읍시,수성동,여성,25~29세,,,26,202403,등록외국인
883920,1.국적,서울특별시,강동구,,남성,,,모나코,0,202309,등록외국인
773509,1.국적,충청남도,아산시,,여성,,,체코,3,202403,등록외국인
3097494,3.행정동,충청남도,부여군,충화면,남성,15~19세,,,0,202212,등록외국인
2716681,3.행정동,경상북도,청도군,청도읍,남성,25~29세,,,11,202212,등록외국인
822238,1.국적,울산광역시,울주군,,여성,,,키르기즈,0,202209,거소신고자
3687923,3.행정동,경상남도,의령군,대의면,남성,75~79세,,,0,202503,등록외국인
2376705,1.국적,경기도,안양시 동안구,,여성,,,세인트루시아,0,202203,등록외국인
250004,1.국적,인천광역시,중구,,남성,,,영국,25,202303,등록외국인
623465,1.국적,경상남도,통영시,,여성,,,쿠웨이트,0,202503,등록외국인
4345518,4.연령대,전라남도,영광군,,남성,61세,,,0,202409,등록외국인
4205934,4.연령대,전라남도,구례군,,남성,40세~44세,,,4,202309,등록외국인
4382216,4.연령대,충청북도,보은군,,여성,0세~4세,,,0,202503,거소신고자
941003,1.국적,부산광역시,사하구,,남성,,,바레인,0,202306,등록외국인
3505152,1.국적,경기도,안산시 상록구,,여성,,,레바논,0,202409,등록외국인
1103107,1.국적,충청북도,청주시 서원구,,여성,,,브루나이,0,202309,등록외국인
3956275,4.연령대,경상북도,영주시,,남성,45세~49세,,,20,202303,등록외국인
903770,1.국적,서울특별시,강남구,,여성,,,북마케도니아,0,202303,등록외국인
2190297,3.행정동,대구광역시,달서구,용산2동,여성,60~64세,,,4,202209,등록외국인
3865438,3.행정동,부산광역시,연제구,연산제1동,여성,45~49세,,,2,202403,등록외국인
2247414,3.행정동,제주특별자치도,제주시,한림읍,여성,0~4세,,,10,202212,등록외국인
755355,1.국적,경기도,수원시 팔달구,,남성,,,루마니아,0,202406,등록외국인
1817309,1.국적,충청남도,서산시,,남성,,,홍콩,1,202303,등록외국인
1753849,1.국적,부산광역시,동래구,,남성,,,티모르민주공화국,1,202206,등록외국인
199259,1.국적,세종특별자치시,(세종시),,여성,,,예멘공화국,0,202412,등록외국인
2389772,1.국적,전라남도,신안군,,남성,,,스위스,0,202206,등록외국인
3675950,4.연령대,서울특별시,마포구,,남성,70세,,,17,202503,등록외국인
3337037,3.행정동,부산광역시,연제구,거제제4동,남성,35~39세,,,1,202312,등록외국인
3609362,4.연령대,경상북도,구미시,,여성,66세,,,6,202503,등록외국인
1632197,2.체류자격,전라남도,보성군,,남성,,E2(회화강사),,2,202212,등록외국인
2857566,3.행정동,경기도,양평군,강상면,남성,20~24세,,,2,202503,등록외국인
1377033,1.국적,인천광역시,부평구,,남성,,,페루,0,202306,등록외국인
2758692,1.국적,충청북도,증평군,,여성,,,나이지리아,1,202409,등록외국인
1798184,1.국적,경기도,이천시,,여성,,,헝가리,0,202306,등록외국인
1035636,1.국적,부산광역시,중구,,여성,,,팔라우,0,202309,등록외국인
2764626,3.행정동,경기도,평택시,통복동,남성,65~69세,,,7,202403,등록외국인
3248111,4.연령대,경기도,군포시,,남성,44세,,,46,202412,등록외국인
3113238,3.행정동,경기도,성남시 분당구,판교동,남성,65~69세,,,0,202503,등록외국인
3240566,3.행정동,경기도,용인시 수지구,상현1동,여성,70~74세,,,0,202209,등록외국인
3471411,4.연령대,강원도,강릉시,,여성,30세~34세,,,165,202203,등록외국인
3157330,4.연령대,전라북도,완주군,,남성,40세~44세,,,10,202312,거소신고자
2023169,1.국적,경상북도,문경시,,여성,,,국제연합 전문기구,0,202303,등록외국인
307455,1.국적,경기도,수원시 영통구,,여성,,,모로코,10,202412,등록외국인
1606876,1.국적,부산광역시,동구,,여성,,,영국,0,202403,거소신고자
3423806,3.행정동,경상북도,경주시,건천읍,여성,20~24세,,,6,202403,등록외국인
1561724,2.체류자격,인천광역시,계양구,,여성,,D1(문화예술),,0,202312,등록외국인
3012506,3.행정동,서울특별시,중구,신당제5동,여성,0~4세,,,2,202306,등록외국인
183759,1.국적,서울특별시,은평구,,여성,,,오만,0,202406,등록외국인
4156675,3.행정동,강원특별자치도,강릉시,중앙동,남성,10~14세,,,0,202306,등록외국인
3195223,3.행정동,서울특별시,관악구,은천동,남성,45~49세,,,18,202206,등록외국인
3809018,3.행정동,전북특별자치도,전주시 덕진구,호성동,남성,65~69세,,,0,202503,등록외국인
4022721,3.행정동,서울특별시,광진구,구의제3동,여성,45~49세,,,7,202503,등록외국인
1597444,1.국적,서울특별시,양천구,,남성,,,덴마크,0,202306,거소신고자
2612589,3.행정동,경기도,수원시 장안구,율천동,남성,120세,,,0,202309,등록외국인
2467462,3.행정동,경상남도,산청군,단성면,남성,30~34세,,,18,202212,등록외국인
1942901,2.체류자격,인천광역시,부평구,,남성,,E1(교수),,2,202203,등록외국인
3583360,4.연령대,부산광역시,동구,,여성,63세,,,9,202503,등록외국인
1726031,2.체류자격,서울특별시,마포구,,남성,,D9(무역경영),,8,202312,등록외국인
2857692,3.행정동,경기도,용인시 수지구,상현3동,남성,20~24세,,,1,202503,등록외국인
986412,1.국적,경상북도,영덕군,,남성,,,불가리아,0,202403,등록외국인
1303053,1.국적,전라북도,완주군,,남성,,,러시아(연방),0,202406,등록외국인
885701,1.국적,강원특별자치도,동해시,,남성,,,프랑스,0,202406,등록외국인
306676,1.국적,경기도,파주시,,여성,,,크로아티아,0,202503,등록외국인
2361425,3.행정동,전라남도,강진군,대구면,여성,40~44세,,,2,202206,등록외국인
765316,1.국적,부산광역시,중구,,남성,,,리투아니아,0,202209,거소신고자
2058152,3.행정동,강원특별자치도,원주시,행구동,남성,20~24세,,,0,202309,등록외국인
2618218,3.행정동,강원도,삼척시,원덕읍,여성,40~44세,,,1,202206,등록외국인
2916698,3.행정동,서울특별시,강북구,수유3동,남성,70~74세,,,0,202306,등록외국인
820317,1.국적,강원도,양양군,,남성,,,아일랜드,0,202203,거소신고자
570735,1.국적,경상남도,거창군,,여성,,,베네수엘라,0,202212,등록외국인
2463739,1.국적,광주광역시,서구,,여성,,,러시아(연방),8,202303,등록외국인
93538,1.국적,서울특별시,중랑구,,남성,,,베네수엘라,0,202406,거소신고자
1987094,3.행정동,전라남도,진도군,고군면,남성,75~79세,,,0,202212,등록외국인
1434791,3.행정동,경기도,김포시,장기동,남성,5~9세,,,11,202203,등록외국인
741612,1.국적,강원도,삼척시,,여성,,,방글라데시,0,202206,등록외국인
296436,1.국적,전북특별자치도,장수군,,여성,,,이란,0,202409,등록외국인
494584,1.국적,강원특별자치도,고성군,,남성,,,코트디부아르,0,202412,등록외국인
532647,1.국적,경상남도,진주시,,여성,,,키프로스,0,202212,거소신고자
1348256,1.국적,강원특별자치도,속초시,,여성,,,이집트,1,202312,등록외국인
3801812,4.연령대,전라남도,장성군,,남성,19세,,,3,202409,등록외국인
862689,2.체류자격,경기도,용인시 수지구,,여성,,F-4(재외동포),,0,202503,거소신고자
310392,1.국적,충청남도,서천군,,남성,,,키르기즈,0,202412,거소신고자
937233,1.국적,경상북도,영주시,,남성,,,튀르키예,0,202306,거소신고자
3968801,4.연령대,충청남도,부여군,,남성,45세~49세,,,29,202209,등록외국인
102236,1.국적,서울특별시,동작구,,남성,,,짐바브웨,0,202212,거소신고자
513941,1.국적,전라북도,순창군,,남성,,,이탈리아,0,202212,거소신고자
429297,1.국적,경상북도,구미시,,여성,,,쿠바,0,202503,등록외국인
1934887,2.체류자격,강원도,삼척시,,남성,,E1(교수),,2,202206,등록외국인
41724,1.국적,경기도,남양주시,,남성,,,볼리비아,0,202412,등록외국인
2395325,3.행정동,전라남도,함평군,학교면,여성,20~24세,,,5,202209,등록외국인
2441321,3.행정동,부산광역시,서구,암남동,남성,25~29세,,,42,202503,등록외국인
3647448,3.행정동,충청남도,보령시,원산도출장소,남성,30~34세,,,10,202209,등록외국인
2520203,3.행정동,인천광역시,연수구,송도2동,남성,0~4세,,,27,202403,등록외국인
